#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2020-06-19"
#curie_map:
#  kbase: "http://kbase.us/"
#  mixs: "https://microbiomedata/schema/mixs#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
kbase:upper_seal_end_depth_ft_bgs	upper_seal_end_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:upper_seal_start_depth	upper_seal_start_depth	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:upper_seal_start_depth	upper_seal_start_depth	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:upper_seal_start_depth_ft_bgs	upper_seal_start_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:upper_seal_start_depth_ft_bgs	upper_seal_start_depth_ft_bgs	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:upper_seal_type	upper_seal_type	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:upper_seal_type	upper_seal_type	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:vertical_datum	vertical_datum	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:vertical_datum	vertical_datum	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well	well	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well	well	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_casing_depth	well_casing_depth	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_casing_depth	well_casing_depth	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_casing_id	well_casing_id	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_casing_id	well_casing_id	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_casing_id_in	well_casing_id_in	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_casing_id_in	well_casing_id_in	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_casing_od	well_casing_od	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_casing_od	well_casing_od	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_casing_od_in	well_casing_od_in	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_casing_od_in	well_casing_od_in	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_casing_type	well_casing_type	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_casing_type	well_casing_type	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_name	well_name	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_name	well_name	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_status	well_status	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:well_status	well_status	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:zone	zone	noMatch	:NO_MATCH	.	Lexical	kbase	https	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
kbase:zone	zone	noMatch	:NO_MATCH	.	Lexical	kbase	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
