#license: "https://creativecommons.org/publicdomain/zero/1.0/"
#mapping_tool: "https://github.com/cmungall/rdf_matcher"
#mapping_date: "2020-06-18"
#curie_map:
#  gold.vocab: "https://microbiomedata/schema/ddl/"
#  mixs: "https://microbiomedata/schema/mixs#"
subject_id	subject_label	predicate_id	object_id	object_label	match_type	subject_source	object_source	mapping_tool	confidence	subject_match_field	object_match_field	subject_category	object_category	match_string	match_category	comment
gold.vocab:SOIL_HEAVY_METALS_METHOD	SOIL_HEAVY_METALS_METHOD	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_LINK_ADDIT_ANALYS	SOIL_LINK_ADDIT_ANALYS	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_LINK_CLASS_INFO	SOIL_LINK_CLASS_INFO	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_LINK_CLIMATE_INFO	SOIL_LINK_CLIMATE_INFO	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_LOCAL_CLASS	SOIL_LOCAL_CLASS	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_LOCAL_CLASS_METHOD	SOIL_LOCAL_CLASS_METHOD	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_MEAN_ANNUAL_PRECPT	SOIL_MEAN_ANNUAL_PRECPT	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_MEAN_ANNUAL_TEMP	SOIL_MEAN_ANNUAL_TEMP	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_MEAN_SEASONAL_PRECPT	SOIL_MEAN_SEASONAL_PRECPT	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_MEAN_SEASONAL_TEMP	SOIL_MEAN_SEASONAL_TEMP	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_MISC_PARAM	SOIL_MISC_PARAM	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_PACKAGE_ID	SOIL_PACKAGE_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_POOL_DNA_EXTRACTS	SOIL_POOL_DNA_EXTRACTS	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_PREV_LAND_USE	SOIL_PREV_LAND_USE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_PREV_LAND_USE_METH	SOIL_PREV_LAND_USE_METH	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_SALINITY_METHOD	SOIL_SALINITY_METHOD	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_STORAGE_CONDITION	SOIL_STORAGE_CONDITION	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_TOT_N_METHOD	SOIL_TOT_N_METHOD	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_TOT_ORG_C_METHOD	SOIL_TOT_ORG_C_METHOD	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOIL_WATER_CONTENT_SOIL_METH	SOIL_WATER_CONTENT_SOIL_METH	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SOLUBLE_IRON_MICROMOL	SOLUBLE_IRON_MICROMOL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SPECIFIC_ECOSYSTEM	SPECIFIC_ECOSYSTEM	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SPECIMEN	SPECIMEN	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SUBMITTER_ID	SUBMITTER_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SUBMIT_BIOSAMPLE_NAME	SUBMIT_BIOSAMPLE_NAME	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SUBSURFACE_DEPTH	SUBSURFACE_DEPTH	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:SUBSURFACE_DEPTH2	SUBSURFACE_DEPTH2	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:TEST_PACKAGE_ID	TEST_PACKAGE_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:TOT_NITROGEN	TOT_NITROGEN	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:TOT_ORG_CARBON	TOT_ORG_CARBON	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_AMINOPEPT_ACT	WATER_AMINOPEPT_ACT	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_BACTERIAL_CARBON_PROD	WATER_BACTERIAL_CARBON_PROD	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_BACTERIAL_PROD	WATER_BACTERIAL_PROD	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_BACTERIAL_RESP	WATER_BACTERIAL_RESP	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_CARBON_NITROG_RATIO	WATER_CARBON_NITROG_RATIO	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_CHEM_ADMINISTRATION	WATER_CHEM_ADMINISTRATION	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_DISS_CARBON_DIOXIDE	WATER_DISS_CARBON_DIOXIDE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_DISS_HYDROGEN	WATER_DISS_HYDROGEN	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_DISS_INORG_CARBON	WATER_DISS_INORG_CARBON	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_DISS_INORG_NITRO	WATER_DISS_INORG_NITRO	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_DISS_INORG_PHOSPHORUS	WATER_DISS_INORG_PHOSPHORUS	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_DISS_ORG_CARBON	WATER_DISS_ORG_CARBON	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_DISS_ORG_NITROGEN	WATER_DISS_ORG_NITROGEN	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_MEAN_FRICT_VEL	WATER_MEAN_FRICT_VEL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_MEAN_PEAK_FRICT_VEL	WATER_MEAN_PEAK_FRICT_VEL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_MISC_PARAMETER	WATER_MISC_PARAMETER	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_N_ALKANES	WATER_N_ALKANES	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_ORG_MATTER	WATER_ORG_MATTER	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_ORG_NITROGEN	WATER_ORG_NITROGEN	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_OXY_STAT_SAMPLE	WATER_OXY_STAT_SAMPLE	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_PACKAGE_ID	WATER_PACKAGE_ID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_PART_ORG_CARBON	WATER_PART_ORG_CARBON	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_PART_ORG_NITROGEN	WATER_PART_ORG_NITROGEN	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_PHOSPLIPID_FATT_ACID	WATER_PHOSPLIPID_FATT_ACID	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_PRIMARY_PROD	WATER_PRIMARY_PROD	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_SAMP_STORE_DUR	WATER_SAMP_STORE_DUR	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_SAMP_STORE_LOC	WATER_SAMP_STORE_LOC	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_SAMP_STORE_TEMP	WATER_SAMP_STORE_TEMP	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_SIZE_FRAC_LOW	WATER_SIZE_FRAC_LOW	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_SIZE_FRAC_UP	WATER_SIZE_FRAC_UP	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_SOLUBLE_REACT_PHOSP	WATER_SOLUBLE_REACT_PHOSP	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_SUSPEND_PART_MATTER	WATER_SUSPEND_PART_MATTER	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_TOT_DEPTH_WATER_COL	WATER_TOT_DEPTH_WATER_COL	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_TOT_DISS_NITRO	WATER_TOT_DISS_NITRO	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_TOT_INORG_NITRO	WATER_TOT_INORG_NITRO	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_TOT_PART_CARBON	WATER_TOT_PART_CARBON	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
gold.vocab:WATER_TOT_PHOSPHORUS	WATER_TOT_PHOSPHORUS	noMatch	:NO_MATCH	.	Lexical	gold.vocab	mixs	rdf_matcher	0.5	.	.	slot_definition	.	.	.	no match found
